passport,name,surname,flight_number,flight_date,airplane_license,airplane_model,airline_name,departure_airport,dep_city,dep_country,arrival_airport,arr_city,arr_country,baggage_belt,seat_number,flight_crew_license,flight_crew_role,flight_status_date,flight_status_hour,flight_status
KC9995131,John,Wilson,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,4A,FWL2661,First Officer,2025-07-05,09:56:15,canceled
CL6319080,Benjamin,Williams,AF701,2025-07-16,APL1008,Model-3,AF,DXB,Dubai,UAE,LHR,London,UK,10,29E,FWL2641,Captain,2025-07-16,20:25:19,arrived
PI7717719,Jeffrey,Gray,UA284,2025-06-20,APL1000,Model-0,UA,LAX,Los Angeles,USA,MAD,Madrid,Spain,1,14B,FWL8728,Flight Attendant,2025-06-20,12:30:55,departed
UR9167007,Tammy,Garcia,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,25A,FWL3110,Captain,2025-07-03,15:32:49,departed
UR9167007,Tammy,Garcia,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,4B,FWL3110,Captain,2025-07-03,15:32:49,departed
LS0505551,Philip,Todd,AA793,2025-07-20,APL1004,Model-4,AA,HND,Tokyo,Japan,CDG,Paris,France,9,13B,FWL5093,Captain,2025-07-20,08:31:34,on time
LH7201389,Karen,Gonzalez,AA343,2025-07-27,APL1005,Model-0,AA,LAX,Los Angeles,USA,CDG,Paris,France,6,19D,FWL8317,Captain,2025-07-27,05:41:01,departed
RH3704990,Charlotte,Peters,UA430,2025-07-29,APL1002,Model-2,UA,CDG,Paris,France,DXB,Dubai,UAE,3,5B,FWL6846,Captain,2025-07-29,14:50:41,on time
ME7174956,Jennifer,Moon,UA946,2025-07-24,APL1009,Model-4,UA,JFK,New York,USA,FRA,Frankfurt,Germany,6,13C,FWL7492,Flight Attendant,2025-07-24,03:34:54,arrived
EF4795211,Ashley,Phillips,AA286,2025-07-26,APL1009,Model-4,AA,LAX,Los Angeles,USA,MAD,Madrid,Spain,8,24B,FWL3304,First Officer,2025-07-26,13:54:07,deviated
TM5430959,Stephanie,Khan,AF734,2025-08-13,APL1009,Model-4,AF,FRA,Frankfurt,Germany,HND,Tokyo,Japan,8,7C,FWL1999,Captain,2025-08-13,04:49:16,on time
WE2738720,Ronald,Miller,AF789,2025-06-29,APL1000,Model-0,AF,CDG,Paris,France,FRA,Frankfurt,Germany,8,23E,FWL5625,First Officer,2025-06-29,17:29:58,departed
DC5267262,Brittany,Brooks,AF734,2025-08-13,APL1009,Model-4,AF,FRA,Frankfurt,Germany,HND,Tokyo,Japan,8,5A,FWL1999,Captain,2025-08-13,04:49:16,on time
WT0350014,Lindsey,Hill,AA286,2025-07-26,APL1009,Model-4,AA,LAX,Los Angeles,USA,MAD,Madrid,Spain,8,14B,FWL3304,First Officer,2025-07-26,13:54:07,deviated
LX0111373,Richard,Conley,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,10E,FWL3110,Captain,2025-07-03,15:32:49,departed
ZR2074691,Laura,Stone,AA369,2025-07-05,APL1007,Model-2,AA,SIN,Singapore,Singapore,HND,Tokyo,Japan,3,20B,FWL2584,Captain,2025-07-05,04:19:10,delayed
RB6780044,Danielle,Brown,AF594,2025-08-11,APL1000,Model-0,AF,DXB,Dubai,UAE,CDG,Paris,France,2,28B,FWL6424,Captain,2025-08-11,01:12:26,on time
FM9710563,Robert,Mooney,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,17D,FWL2655,First Officer,2025-06-22,12:40:49,departed
AJ4980659,Mark,Tate,AF662,2025-08-01,APL1007,Model-2,AF,CDG,Paris,France,JFK,New York,USA,5,16D,FWL8869,Captain,2025-08-01,16:03:49,departed
HS6983513,Ryan,Willis,AA979,2025-07-23,APL1000,Model-0,AA,FRA,Frankfurt,Germany,JFK,New York,USA,3,24D,FWL1579,Flight Attendant,2025-07-23,07:46:46,delayed
AT2433775,Henry,Beasley,UA225,2025-06-21,APL1000,Model-0,UA,SIN,Singapore,Singapore,JFK,New York,USA,7,11D,FWL7471,First Officer,2025-06-21,04:23:06,canceled
PI7717719,Jeffrey,Gray,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,19B,FWL3110,Captain,2025-07-03,15:32:49,departed
UN6547056,Joshua,Klein,AA979,2025-07-23,APL1000,Model-0,AA,FRA,Frankfurt,Germany,JFK,New York,USA,3,14A,FWL1579,Flight Attendant,2025-07-23,07:46:46,delayed
FF0629802,Timothy,Love,UA430,2025-07-29,APL1002,Model-2,UA,CDG,Paris,France,DXB,Dubai,UAE,3,17D,FWL6846,Captain,2025-07-29,14:50:41,on time
CQ7701767,Amy,Klein,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,4D,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
VK1555659,Gregory,Gardner,UA225,2025-06-21,APL1000,Model-0,UA,SIN,Singapore,Singapore,JFK,New York,USA,7,3E,FWL7471,First Officer,2025-06-21,04:23:06,canceled
JZ6568720,John,King,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,24D,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
JK1184665,Sharon,Cardenas,DL342,2025-08-08,APL1004,Model-4,DL,HND,Tokyo,Japan,LAX,Los Angeles,USA,6,12C,FWL8417,First Officer,2025-08-08,18:18:12,deviated
RT8796352,Ashlee,Barker,UA927,2025-07-11,APL1008,Model-3,UA,DXB,Dubai,UAE,MAD,Madrid,Spain,1,6A,FWL7342,Flight Attendant,2025-07-11,07:58:55,canceled
CQ7701767,Amy,Klein,BA648,2025-06-30,APL1007,Model-2,BA,MAD,Madrid,Spain,FRA,Frankfurt,Germany,1,10B,FWL9226,Flight Attendant,2025-06-30,20:58:05,delayed
AO0529086,Megan,Jarvis,DL519,2025-07-18,APL1008,Model-3,DL,AMS,Amsterdam,Netherlands,HND,Tokyo,Japan,2,2D,FWL1813,First Officer,2025-07-18,17:08:45,delayed
KJ4592686,Rose,Thompson,DL150,2025-07-28,APL1007,Model-2,DL,HND,Tokyo,Japan,LAX,Los Angeles,USA,5,5F,FWL5593,First Officer,2025-07-28,08:39:57,delayed
KJ4592686,Rose,Thompson,AA189,2025-06-19,APL1006,Model-1,AA,AMS,Amsterdam,Netherlands,DXB,Dubai,UAE,9,21A,FWL8506,Captain,2025-06-19,19:55:08,delayed
LX4068330,Eric,Dominguez,AF766,2025-07-14,APL1003,Model-3,AF,CDG,Paris,France,SIN,Singapore,Singapore,6,3C,FWL5278,Captain,2025-07-14,05:31:11,departed
VG3297184,Scott,Navarro,DL382,2025-07-19,APL1006,Model-1,DL,CDG,Paris,France,MAD,Madrid,Spain,1,9F,FWL7484,First Officer,2025-07-19,16:30:11,deviated
SV7645244,Jeffery,Mills,DL519,2025-07-18,APL1008,Model-3,DL,AMS,Amsterdam,Netherlands,HND,Tokyo,Japan,2,14F,FWL1813,First Officer,2025-07-18,17:08:45,delayed
JB6338733,Cassandra,Stone,BA776,2025-07-03,APL1004,Model-4,BA,LHR,London,UK,AMS,Amsterdam,Netherlands,6,11F,FWL4056,First Officer,2025-07-03,03:39:23,arrived
FG9883187,Tracy,Mckinney,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,22C,FWL2661,First Officer,2025-07-05,09:56:15,canceled
WT0350014,Lindsey,Hill,BA776,2025-07-03,APL1004,Model-4,BA,LHR,London,UK,AMS,Amsterdam,Netherlands,6,2C,FWL4056,First Officer,2025-07-03,03:39:23,arrived
UI9715501,Veronica,Acosta,UA946,2025-07-24,APL1009,Model-4,UA,JFK,New York,USA,FRA,Frankfurt,Germany,6,21E,FWL7492,Flight Attendant,2025-07-24,03:34:54,arrived
FG1784619,Philip,King,AF594,2025-08-11,APL1000,Model-0,AF,DXB,Dubai,UAE,CDG,Paris,France,2,23B,FWL6424,Captain,2025-08-11,01:12:26,on time
FE0529561,Danielle,Stewart,UA885,2025-06-18,APL1009,Model-4,UA,FRA,Frankfurt,Germany,CDG,Paris,France,5,8E,FWL9743,Flight Attendant,2025-06-18,16:05:14,arrived
FA1165267,Sandra,Reed,UA927,2025-07-11,APL1008,Model-3,UA,DXB,Dubai,UAE,MAD,Madrid,Spain,1,31F,FWL7342,Flight Attendant,2025-07-11,07:58:55,canceled
NU7117287,Suzanne,Ingram,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,7F,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
TN7475159,Veronica,Nelson,UA284,2025-06-20,APL1000,Model-0,UA,LAX,Los Angeles,USA,MAD,Madrid,Spain,1,12C,FWL8728,Flight Attendant,2025-06-20,12:30:55,departed
CT6360963,Kim,Carter,AF919,2025-08-13,APL1009,Model-4,AF,MAD,Madrid,Spain,CDG,Paris,France,4,14C,FWL4157,Captain,2025-08-13,22:02:00,on time
RH3704990,Charlotte,Peters,UA705,2025-08-13,APL1007,Model-2,UA,FRA,Frankfurt,Germany,AMS,Amsterdam,Netherlands,1,12C,FWL4817,Flight Attendant,2025-08-13,01:25:57,arrived
BS5918729,Elizabeth,Wright,AF919,2025-08-13,APL1009,Model-4,AF,MAD,Madrid,Spain,CDG,Paris,France,4,18C,FWL4157,Captain,2025-08-13,22:02:00,on time
JV4662896,Katherine,Reynolds,BA776,2025-07-03,APL1004,Model-4,BA,LHR,London,UK,AMS,Amsterdam,Netherlands,6,12F,FWL4056,First Officer,2025-07-03,03:39:23,arrived
VP1138788,Kathryn,Petersen,AA793,2025-07-20,APL1004,Model-4,AA,HND,Tokyo,Japan,CDG,Paris,France,9,15A,FWL5093,Captain,2025-07-20,08:31:34,on time
JB6338733,Cassandra,Stone,BA100,2025-07-06,APL1005,Model-0,BA,MAD,Madrid,Spain,FRA,Frankfurt,Germany,6,6C,FWL1975,Captain,2025-07-06,05:03:57,delayed
ZG1473653,Timothy,Lowe,DL529,2025-07-22,APL1007,Model-2,DL,JFK,New York,USA,CDG,Paris,France,9,6C,FWL7767,Flight Attendant,2025-07-22,06:08:59,departed
AO9367679,Levi,Fisher,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,5D,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
LO6980137,Cassandra,Olson,BA204,2025-07-07,APL1002,Model-2,BA,LHR,London,UK,JFK,New York,USA,7,17F,FWL7098,Flight Attendant,2025-07-07,05:27:30,arrived
GQ1449825,Katherine,Jones,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,14F,FWL9907,Captain,2025-06-19,18:44:34,canceled
SV7645244,Jeffery,Mills,DL342,2025-08-08,APL1004,Model-4,DL,HND,Tokyo,Japan,LAX,Los Angeles,USA,6,16C,FWL8417,First Officer,2025-08-08,18:18:12,deviated
KT7964938,Natalie,Mcdonald,AF934,2025-08-16,APL1002,Model-2,AF,DXB,Dubai,UAE,HND,Tokyo,Japan,10,24F,FWL7415,Flight Attendant,2025-08-16,23:28:58,arrived
GQ1449825,Katherine,Jones,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,17F,FWL3110,Captain,2025-07-03,15:32:49,departed
OX8796751,Dennis,Hall,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,19C,FWL2655,First Officer,2025-06-22,12:40:49,departed
JJ5669375,Sarah,Case,UA314,2025-07-21,APL1003,Model-3,UA,LHR,London,UK,LAX,Los Angeles,USA,1,29D,FWL7323,First Officer,2025-07-21,18:45:49,departed
HB4741950,Susan,Norton,DL519,2025-07-18,APL1008,Model-3,DL,AMS,Amsterdam,Netherlands,HND,Tokyo,Japan,2,9C,FWL1813,First Officer,2025-07-18,17:08:45,delayed
OJ9588274,Patrick,Thornton,AA491,2025-06-29,APL1006,Model-1,AA,CDG,Paris,France,LAX,Los Angeles,USA,8,8D,FWL3435,Captain,2025-06-29,02:06:45,arrived
RZ5776049,Natasha,Moran,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,25A,FWL9907,Captain,2025-06-19,18:44:34,canceled
RE1004522,Joann,Daniels,AA882,2025-08-01,APL1003,Model-3,AA,MAD,Madrid,Spain,DXB,Dubai,UAE,10,19D,FWL6210,Flight Attendant,2025-08-01,08:31:03,arrived
PG1550994,Brittney,Walters,BA776,2025-07-03,APL1004,Model-4,BA,LHR,London,UK,AMS,Amsterdam,Netherlands,6,6F,FWL4056,First Officer,2025-07-03,03:39:23,arrived
JS6112203,Heather,Turner,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,6B,FWL9907,Captain,2025-06-19,18:44:34,canceled
OH1669540,Benjamin,Le,BA223,2025-08-12,APL1008,Model-3,BA,LAX,Los Angeles,USA,FRA,Frankfurt,Germany,2,16A,FWL2481,Captain,2025-08-12,15:07:56,delayed
LW5098998,David,Young,UA284,2025-06-20,APL1000,Model-0,UA,LAX,Los Angeles,USA,MAD,Madrid,Spain,1,19B,FWL8728,Flight Attendant,2025-06-20,12:30:55,departed
GF6980712,James,Campbell,AA491,2025-06-29,APL1006,Model-1,AA,CDG,Paris,France,LAX,Los Angeles,USA,8,12B,FWL3435,Captain,2025-06-29,02:06:45,arrived
SZ9837054,Laura,Lee,AF594,2025-08-11,APL1000,Model-0,AF,DXB,Dubai,UAE,CDG,Paris,France,2,23A,FWL6424,Captain,2025-08-11,01:12:26,on time
ID3878394,Jennifer,Savage,AA882,2025-08-01,APL1003,Model-3,AA,MAD,Madrid,Spain,DXB,Dubai,UAE,10,10C,FWL6210,Flight Attendant,2025-08-01,08:31:03,arrived
NM0948934,Andrew,Walton,AA450,2025-07-01,APL1002,Model-2,AA,DXB,Dubai,UAE,CDG,Paris,France,2,6E,FWL6536,Flight Attendant,2025-07-01,13:08:33,canceled
AC2857512,Stephanie,Simmons,UA569,2025-06-21,APL1001,Model-1,UA,MAD,Madrid,Spain,LHR,London,UK,2,1D,FWL2020,First Officer,2025-06-21,08:34:16,arrived
QG6770944,Bobby,Horne,DL150,2025-07-28,APL1007,Model-2,DL,HND,Tokyo,Japan,LAX,Los Angeles,USA,5,5D,FWL5593,First Officer,2025-07-28,08:39:57,delayed
MY5870685,Jack,Lutz,DL176,2025-07-16,APL1003,Model-3,DL,CDG,Paris,France,MAD,Madrid,Spain,8,1F,FWL8635,First Officer,2025-07-16,17:34:54,arrived
AU7746305,Mark,Hawkins,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,11F,FWL2661,First Officer,2025-07-05,09:56:15,canceled
TH9149243,Charles,Shaw,AA343,2025-07-27,APL1005,Model-0,AA,LAX,Los Angeles,USA,CDG,Paris,France,6,10E,FWL8317,Captain,2025-07-27,05:41:01,departed
RE1004522,Joann,Daniels,DL519,2025-07-18,APL1008,Model-3,DL,AMS,Amsterdam,Netherlands,HND,Tokyo,Japan,2,29C,FWL1813,First Officer,2025-07-18,17:08:45,delayed
AO9367679,Levi,Fisher,AF701,2025-07-16,APL1008,Model-3,AF,DXB,Dubai,UAE,LHR,London,UK,10,31A,FWL2641,Captain,2025-07-16,20:25:19,arrived
WM8544109,Andrea,Foster,AF919,2025-08-13,APL1009,Model-4,AF,MAD,Madrid,Spain,CDG,Paris,France,4,18A,FWL4157,Captain,2025-08-13,22:02:00,on time
ZB5595346,Kenneth,Chandler,BA329,2025-08-03,APL1005,Model-0,BA,FRA,Frankfurt,Germany,DXB,Dubai,UAE,10,13E,FWL7108,Captain,2025-08-03,18:11:29,delayed
AU2150722,Michael,Pennington,AF934,2025-08-16,APL1002,Model-2,AF,DXB,Dubai,UAE,HND,Tokyo,Japan,10,12A,FWL7415,Flight Attendant,2025-08-16,23:28:58,arrived
JJ5669375,Sarah,Case,UA188,2025-07-07,APL1008,Model-3,UA,SIN,Singapore,Singapore,JFK,New York,USA,5,13E,FWL4974,First Officer,2025-07-07,06:55:11,arrived
AD8954648,Matthew,Watkins,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,26C,FWL3110,Captain,2025-07-03,15:32:49,departed
OR7064927,John,Davis,BA329,2025-08-03,APL1005,Model-0,BA,FRA,Frankfurt,Germany,DXB,Dubai,UAE,10,3E,FWL7108,Captain,2025-08-03,18:11:29,delayed
PF9573532,David,Ayala,AF919,2025-08-13,APL1009,Model-4,AF,MAD,Madrid,Spain,CDG,Paris,France,4,22A,FWL4157,Captain,2025-08-13,22:02:00,on time
EZ2115924,Elaine,Simpson,BA100,2025-07-06,APL1005,Model-0,BA,MAD,Madrid,Spain,FRA,Frankfurt,Germany,6,7D,FWL1975,Captain,2025-07-06,05:03:57,delayed
FJ0486458,Troy,Bauer,BA100,2025-07-06,APL1005,Model-0,BA,MAD,Madrid,Spain,FRA,Frankfurt,Germany,6,5F,FWL1975,Captain,2025-07-06,05:03:57,delayed
VG3297184,Scott,Navarro,UA705,2025-06-24,APL1000,Model-0,UA,LAX,Los Angeles,USA,MAD,Madrid,Spain,8,13C,FWL9882,First Officer,2025-06-24,06:38:47,arrived
JZ6568720,John,King,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,12C,FWL9907,Captain,2025-06-19,18:44:34,canceled
ZB5595346,Kenneth,Chandler,AF934,2025-08-16,APL1002,Model-2,AF,DXB,Dubai,UAE,HND,Tokyo,Japan,10,18A,FWL7415,Flight Attendant,2025-08-16,23:28:58,arrived
AJ4980659,Mark,Tate,AF701,2025-07-16,APL1008,Model-3,AF,DXB,Dubai,UAE,LHR,London,UK,10,29F,FWL2641,Captain,2025-07-16,20:25:19,arrived
NS2002655,Kristy,Bullock,AF701,2025-07-16,APL1008,Model-3,AF,DXB,Dubai,UAE,LHR,London,UK,10,27B,FWL2641,Captain,2025-07-16,20:25:19,arrived
FM9710563,Robert,Mooney,DL176,2025-07-16,APL1003,Model-3,DL,CDG,Paris,France,MAD,Madrid,Spain,8,14C,FWL8635,First Officer,2025-07-16,17:34:54,arrived
ZB4837937,David,Baker,AF766,2025-07-14,APL1003,Model-3,AF,CDG,Paris,France,SIN,Singapore,Singapore,6,22A,FWL5278,Captain,2025-07-14,05:31:11,departed
DR0910316,Dustin,Moody,UA751,2025-07-08,APL1000,Model-0,UA,LAX,Los Angeles,USA,JFK,New York,USA,2,1D,FWL4361,Flight Attendant,2025-07-08,17:39:50,on time
VQ3410183,Caitlin,Turner,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,6E,FWL2655,First Officer,2025-06-22,12:40:49,departed
UX1011582,Susan,Hill,AA189,2025-06-19,APL1006,Model-1,AA,AMS,Amsterdam,Netherlands,DXB,Dubai,UAE,9,19B,FWL8506,Captain,2025-06-19,19:55:08,delayed
RG3913362,Emily,Shea,UA314,2025-07-21,APL1003,Model-3,UA,LHR,London,UK,LAX,Los Angeles,USA,1,3C,FWL7323,First Officer,2025-07-21,18:45:49,departed
MO3215725,Brenda,Crane,BA900,2025-08-15,APL1005,Model-0,BA,SIN,Singapore,Singapore,AMS,Amsterdam,Netherlands,9,16E,FWL6269,First Officer,2025-08-15,15:56:19,delayed
KJ4592686,Rose,Thompson,AA696,2025-07-03,APL1009,Model-4,AA,HND,Tokyo,Japan,LHR,London,UK,8,1A,FWL3110,Captain,2025-07-03,15:32:49,departed
OH1669540,Benjamin,Le,AA491,2025-06-29,APL1006,Model-1,AA,CDG,Paris,France,LAX,Los Angeles,USA,8,10F,FWL3435,Captain,2025-06-29,02:06:45,arrived
IY5773012,Susan,Saunders,UA569,2025-06-21,APL1001,Model-1,UA,MAD,Madrid,Spain,LHR,London,UK,2,21F,FWL2020,First Officer,2025-06-21,08:34:16,arrived
VU8144624,John,Rivera,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,6D,FWL2655,First Officer,2025-06-22,12:40:49,departed
SI3085416,Mark,Mccullough,BA329,2025-08-03,APL1005,Model-0,BA,FRA,Frankfurt,Germany,DXB,Dubai,UAE,10,4C,FWL7108,Captain,2025-08-03,18:11:29,delayed
IZ9264523,Renee,Owen,UA705,2025-08-13,APL1007,Model-2,UA,FRA,Frankfurt,Germany,AMS,Amsterdam,Netherlands,1,20F,FWL4817,Flight Attendant,2025-08-13,01:25:57,arrived
YR7341374,Debra,Lamb,AA491,2025-06-29,APL1006,Model-1,AA,CDG,Paris,France,LAX,Los Angeles,USA,8,21F,FWL3435,Captain,2025-06-29,02:06:45,arrived
ZB4837937,David,Baker,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,4C,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
EZ2115924,Elaine,Simpson,AF701,2025-07-16,APL1008,Model-3,AF,DXB,Dubai,UAE,LHR,London,UK,10,2C,FWL2641,Captain,2025-07-16,20:25:19,arrived
HJ6281353,William,Terrell,BA223,2025-08-12,APL1008,Model-3,BA,LAX,Los Angeles,USA,FRA,Frankfurt,Germany,2,4C,FWL2481,Captain,2025-08-12,15:07:56,delayed
FJ0486458,Troy,Bauer,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,21C,FWL2655,First Officer,2025-06-22,12:40:49,departed
PO7055819,Tiffany,Rivers,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,10E,FWL9907,Captain,2025-06-19,18:44:34,canceled
ZG1473653,Timothy,Lowe,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,7F,FWL2661,First Officer,2025-07-05,09:56:15,canceled
QW8833778,Breanna,Roberts,DL382,2025-07-19,APL1006,Model-1,DL,CDG,Paris,France,MAD,Madrid,Spain,1,4E,FWL7484,First Officer,2025-07-19,16:30:11,deviated
PG1550994,Brittney,Walters,AA450,2025-07-01,APL1002,Model-2,AA,DXB,Dubai,UAE,CDG,Paris,France,2,11C,FWL6536,Flight Attendant,2025-07-01,13:08:33,canceled
AC2857512,Stephanie,Simmons,AF734,2025-08-13,APL1009,Model-4,AF,FRA,Frankfurt,Germany,HND,Tokyo,Japan,8,22F,FWL1999,Captain,2025-08-13,04:49:16,on time
LW7734515,Joshua,Johnson,DL529,2025-07-22,APL1007,Model-2,DL,JFK,New York,USA,CDG,Paris,France,9,18E,FWL7767,Flight Attendant,2025-07-22,06:08:59,departed
BL4263778,Marissa,Jones,DL176,2025-07-16,APL1003,Model-3,DL,CDG,Paris,France,MAD,Madrid,Spain,8,1B,FWL8635,First Officer,2025-07-16,17:34:54,arrived
GW5656538,Alexandria,Johnson,UA492,2025-06-19,APL1002,Model-2,UA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,4,12D,FWL9907,Captain,2025-06-19,18:44:34,canceled
OM5622780,Andrew,Hart,UA885,2025-06-18,APL1009,Model-4,UA,FRA,Frankfurt,Germany,CDG,Paris,France,5,6A,FWL9743,Flight Attendant,2025-06-18,16:05:14,arrived
JK1184665,Sharon,Cardenas,DL176,2025-07-16,APL1003,Model-3,DL,CDG,Paris,France,MAD,Madrid,Spain,8,15B,FWL8635,First Officer,2025-07-16,17:34:54,arrived
WD7719150,Jamie,Campos,BA776,2025-07-03,APL1004,Model-4,BA,LHR,London,UK,AMS,Amsterdam,Netherlands,6,23E,FWL4056,First Officer,2025-07-03,03:39:23,arrived
BS5918729,Elizabeth,Wright,AA189,2025-06-19,APL1006,Model-1,AA,AMS,Amsterdam,Netherlands,DXB,Dubai,UAE,9,18F,FWL8506,Captain,2025-06-19,19:55:08,delayed
FA1165267,Sandra,Reed,DL700,2025-06-22,APL1002,Model-2,DL,LHR,London,UK,AMS,Amsterdam,Netherlands,7,15A,FWL2655,First Officer,2025-06-22,12:40:49,departed
EP7189103,Tom,Brown,DL342,2025-08-08,APL1004,Model-4,DL,HND,Tokyo,Japan,LAX,Los Angeles,USA,6,1D,FWL8417,First Officer,2025-08-08,18:18:12,deviated
VA0656746,Matthew,Holden,BA900,2025-08-15,APL1005,Model-0,BA,SIN,Singapore,Singapore,AMS,Amsterdam,Netherlands,9,23C,FWL6269,First Officer,2025-08-15,15:56:19,delayed
WM8544109,Andrea,Foster,AF934,2025-08-16,APL1002,Model-2,AF,DXB,Dubai,UAE,HND,Tokyo,Japan,10,20E,FWL7415,Flight Attendant,2025-08-16,23:28:58,arrived
LX0111373,Richard,Conley,UA946,2025-07-24,APL1009,Model-4,UA,JFK,New York,USA,FRA,Frankfurt,Germany,6,23C,FWL7492,Flight Attendant,2025-07-24,03:34:54,arrived
BW9040771,Daniel,Salazar,AF898,2025-07-09,APL1001,Model-1,AF,HND,Tokyo,Japan,AMS,Amsterdam,Netherlands,8,4B,FWL8750,Captain,2025-07-09,12:09:18,on time
WE2738720,Ronald,Miller,AA533,2025-07-17,APL1001,Model-1,AA,DXB,Dubai,UAE,FRA,Frankfurt,Germany,5,5F,FWL6238,Flight Attendant,2025-07-17,13:50:19,arrived
BU8549044,Stephanie,Parrish,BA900,2025-08-15,APL1005,Model-0,BA,SIN,Singapore,Singapore,AMS,Amsterdam,Netherlands,9,5B,FWL6269,First Officer,2025-08-15,15:56:19,delayed
YC7476647,Juan,Lee,UA751,2025-07-08,APL1000,Model-0,UA,LAX,Los Angeles,USA,JFK,New York,USA,2,14F,FWL4361,Flight Attendant,2025-07-08,17:39:50,on time
IZ6451235,Bryan,Fletcher,BA648,2025-06-30,APL1007,Model-2,BA,MAD,Madrid,Spain,FRA,Frankfurt,Germany,1,17E,FWL9226,Flight Attendant,2025-06-30,20:58:05,delayed
DC5267262,Brittany,Brooks,AA343,2025-07-27,APL1005,Model-0,AA,LAX,Los Angeles,USA,CDG,Paris,France,6,4C,FWL8317,Captain,2025-07-27,05:41:01,departed
JF2966171,Joe,Ball,DL382,2025-07-19,APL1006,Model-1,DL,CDG,Paris,France,MAD,Madrid,Spain,1,4A,FWL7484,First Officer,2025-07-19,16:30:11,deviated
SZ9837054,Laura,Lee,AF662,2025-08-01,APL1007,Model-2,AF,CDG,Paris,France,JFK,New York,USA,5,7B,FWL8869,Captain,2025-08-01,16:03:49,departed
MQ2948620,Joyce,Rodriguez,BA329,2025-08-03,APL1005,Model-0,BA,FRA,Frankfurt,Germany,DXB,Dubai,UAE,10,3B,FWL7108,Captain,2025-08-03,18:11:29,delayed
SH9854339,David,Miller,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,25F,FWL2661,First Officer,2025-07-05,09:56:15,canceled
RF1837588,Ryan,Hess,BA270,2025-07-05,APL1006,Model-1,BA,SIN,Singapore,Singapore,DXB,Dubai,UAE,7,19A,FWL2661,First Officer,2025-07-05,09:56:15,canceled
QT5620223,Jacob,Carlson,AF662,2025-08-01,APL1007,Model-2,AF,CDG,Paris,France,JFK,New York,USA,5,25A,FWL8869,Captain,2025-08-01,16:03:49,departed
RV7656433,Justin,Austin,BA223,2025-08-12,APL1008,Model-3,BA,LAX,Los Angeles,USA,FRA,Frankfurt,Germany,2,1F,FWL2481,Captain,2025-08-12,15:07:56,delayed
